ts_ns,event,side,price,qty
1714000023500000000,level,S,100.10,280
1714000023500000000,level,B,100.01,80
1714000023500000000,level,S,100.11,270
1714000023550000000,clear,,,
1714000023550000000,level,B,100.06,250
1714000023550000000,level,S,100.08,70
1714000023550000000,level,B,100.05,240
1714000023550000000,level,S,100.09,230
1714000023550000000,level,B,100.04,340
1714000023550000000,level,S,100.10,340
1714000023550000000,level,B,100.03,200
1714000023550000000,level,S,100.11,290
1714000023550000000,level,B,100.02,60
1714000023550000000,level,S,100.12,180
1714000023600000000,trade,S,100.06,80
1714000023650000000,trade,B,100.08,30
1714000023700000000,trade,B,100.08,70
1714000023750000000,clear,,,
1714000023750000000,level,B,100.05,10
1714000023750000000,level,S,100.07,370
1714000023750000000,level,B,100.04,170
1714000023750000000,level,S,100.08,40
1714000023750000000,level,B,100.03,380
1714000023750000000,level,S,100.09,120
1714000023750000000,level,B,100.02,200
1714000023750000000,level,S,100.10,350
1714000023750000000,level,B,100.01,180
1714000023750000000,level,S,100.11,210
1714000023800000000,clear,,,
1714000023800000000,level,B,100.06,290
1714000023800000000,level,S,100.08,60
1714000023800000000,level,B,100.05,340
1714000023800000000,level,S,100.09,320
1714000023800000000,level,B,100.04,60
1714000023800000000,level,S,100.10,130
1714000023800000000,level,B,100.03,90
1714000023800000000,level,S,100.11,280
1714000023800000000,level,B,100.02,190
1714000023800000000,level,S,100.12,400
1714000023850000000,trade,B,100.08,10
1714000023900000000,trade,S,100.06,100
1714000023950000000,trade,S,100.05,30
1714000024000000000,trade,B,100.08,100
1714000024050000000,trade,B,100.09,80
1714000024100000000,trade,S,100.06,10
1714000024150000000,clear,,,
1714000024150000000,level,B,100.07,300
1714000024150000000,level,S,100.09,280
1714000024150000000,level,B,100.06,270
1714000024150000000,level,S,100.10,310
1714000024150000000,level,B,100.05,120
1714000024150000000,level,S,100.11,50
1714000024150000000,level,B,100.04,290
1714000024150000000,level,S,100.12,260
1714000024150000000,level,B,100.03,320
1714000024150000000,level,S,100.13,90
1714000024200000000,trade,B,100.09,70
1714000024250000000,trade,S,100.07,80
1714000024300000000,clear,,,
1714000024300000000,level,B,100.06,50
1714000024300000000,level,S,100.08,370
1714000024300000000,level,B,100.05,10
1714000024300000000,level,S,100.09,70
1714000024300000000,level,B,100.04,320
1714000024300000000,level,S,100.10,60
1714000024300000000,level,B,100.03,140
1714000024300000000,level,S,100.11,370
1714000024300000000,level,B,100.02,300
1714000024300000000,level,S,100.12,40
1714000024350000000,trade,B,100.08,10
1714000024400000000,trade,S,100.06,70
1714000024450000000,trade,B,100.08,10
1714000024500000000,clear,,,
1714000024500000000,level,B,100.07,340
1714000024500000000,level,S,100.09,170
1714000024500000000,level,B,100.06,60
1714000024500000000,level,S,100.10,210
1714000024500000000,level,B,100.05,250
1714000024500000000,level,S,100.11,170
1714000024500000000,level,B,100.04,200
1714000024500000000,level,S,100.12,360
1714000024500000000,level,B,100.03,260
1714000024500000000,level,S,100.13,330
1714000024550000000,trade,B,100.09,70
1714000024600000000,trade,S,100.07,40
1714000024650000000,trade,S,100.07,100
1714000024700000000,clear,,,
1714000024700000000,level,B,100.08,130
1714000024700000000,level,S,100.10,300
1714000024700000000,level,B,100.07,360
1714000024700000000,level,S,100.11,40
1714000024700000000,level,B,100.06,210
1714000024700000000,level,S,100.12,10
1714000024700000000,level,B,100.05,350
1714000024700000000,level,S,100.13,50
1714000024700000000,level,B,100.04,270
1714000024700000000,level,S,100.14,370
1714000024750000000,trade,B,100.10,50
1714000024800000000,clear,,,
1714000024800000000,level,B,100.07,380
1714000024800000000,level,S,100.09,400
1714000024800000000,level,B,100.06,300
1714000024800000000,level,S,100.10,260
1714000024800000000,level,B,100.05,290
1714000024800000000,level,S,100.11,140
1714000024800000000,level,B,100.04,140
1714000024800000000,level,S,100.12,40
1714000024800000000,level,B,100.03,120
1714000024800000000,level,S,100.13,280
1714000024850000000,trade,B,100.10,20
1714000024900000000,trade,S,100.06,90
1714000024950000000,trade,B,100.09,50
1714000025000000000,trade,B,100.10,40
1714000025050000000,trade,S,100.06,10
1714000025100000000,trade,S,100.07,70
1714000025150000000,clear,,,
1714000025150000000,level,B,100.06,90
1714000025150000000,level,S,100.08,30
1714000025150000000,level,B,100.05,110
1714000025150000000,level,S,100.09,290
1714000025150000000,level,B,100.04,190
1714000025150000000,level,S,100.10,150
1714000025150000000,level,B,100.03,380
1714000025150000000,level,S,100.11,210
1714000025150000000,level,B,100.02,360
1714000025150000000,level,S,100.12,100
1714000025200000000,trade,S,100.06,30
1714000025250000000,trade,B,100.09,70
1714000025300000000,clear,,,
1714000025300000000,level,B,100.07,150
1714000025300000000,level,S,100.09,350
1714000025300000000,level,B,100.06,60
1714000025300000000,level,S,100.10,130
1714000025300000000,level,B,100.05,300
1714000025300000000,level,S,100.11,100
1714000025300000000,level,B,100.04,120
1714000025300000000,level,S,100.12,280
1714000025300000000,level,B,100.03,220
1714000025300000000,level,S,100.13,260
1714000025350000000,clear,,,
1714000025350000000,level,B,100.08,80
1714000025350000000,level,S,100.10,140
1714000025350000000,level,B,100.07,340
1714000025350000000,level,S,100.11,340
1714000025350000000,level,B,100.06,50
1714000025350000000,level,S,100.12,190
1714000025350000000,level,B,100.05,320
1714000025350000000,level,S,100.13,230
1714000025350000000,level,B,100.04,20
1714000025350000000,level,S,100.14,320
1714000025400000000,trade,B,100.11,50
1714000025450000000,trade,B,100.11,40
1714000025500000000,trade,S,100.07,10
1714000025550000000,trade,B,100.11,60
1714000025600000000,trade,S,100.07,30
1714000025650000000,clear,,,
1714000025650000000,level,B,100.09,50
1714000025650000000,level,S,100.11,360
1714000025650000000,level,B,100.08,300
1714000025650000000,level,S,100.12,70
1714000025650000000,level,B,100.07,360
1714000025650000000,level,S,100.13,80
1714000025650000000,level,B,100.06,110
1714000025650000000,level,S,100.14,390
1714000025650000000,level,B,100.05,260
1714000025650000000,level,S,100.15,300
1714000025700000000,clear,,,
1714000025700000000,level,B,100.08,330
1714000025700000000,level,S,100.10,380
1714000025700000000,level,B,100.07,70
1714000025700000000,level,S,100.11,270
1714000025700000000,level,B,100.06,90
1714000025700000000,level,S,100.12,270
1714000025700000000,level,B,100.05,370
1714000025700000000,level,S,100.13,230
1714000025700000000,level,B,100.04,50
1714000025700000000,level,S,100.14,240
1714000025750000000,trade,B,100.10,20
1714000025800000000,trade,S,100.08,20
1714000025850000000,trade,B,100.11,90
1714000025900000000,clear,,,
1714000025900000000,level,B,100.09,160
1714000025900000000,level,S,100.11,110
1714000025900000000,level,B,100.08,370
1714000025900000000,level,S,100.12,350
1714000025900000000,level,B,100.07,30
1714000025900000000,level,S,100.13,330
1714000025900000000,level,B,100.06,170
1714000025900000000,level,S,100.14,240
1714000025900000000,level,B,100.05,130
1714000025900000000,level,S,100.15,190
1714000025950000000,trade,B,100.11,90
1714000026000000000,trade,B,100.12,80
1714000026050000000,trade,B,100.11,30
1714000026100000000,clear,,,
1714000026100000000,level,B,100.10,20
1714000026100000000,level,S,100.12,280
1714000026100000000,level,B,100.09,260
1714000026100000000,level,S,100.13,400
1714000026100000000,level,B,100.08,340
1714000026100000000,level,S,100.14,80
1714000026100000000,level,B,100.07,190
1714000026100000000,level,S,100.15,370
1714000026100000000,level,B,100.06,80
1714000026100000000,level,S,100.16,60
1714000026150000000,trade,B,100.13,90
1714000026200000000,trade,B,100.13,60
1714000026250000000,trade,B,100.13,30
1714000026300000000,trade,S,100.09,100
1714000026350000000,trade,B,100.12,70
1714000026400000000,clear,,,
1714000026400000000,level,B,100.09,100
1714000026400000000,level,S,100.11,330
1714000026400000000,level,B,100.08,110
1714000026400000000,level,S,100.12,100
1714000026400000000,level,B,100.07,230
1714000026400000000,level,S,100.13,90
1714000026400000000,level,B,100.06,140
1714000026400000000,level,S,100.14,130
1714000026400000000,level,B,100.05,150
1714000026400000000,level,S,100.15,220
1714000026450000000,trade,B,100.11,80
1714000026500000000,clear,,,
1714000026500000000,level,B,100.10,50
1714000026500000000,level,S,100.12,390
1714000026500000000,level,B,100.09,50
1714000026500000000,level,S,100.13,130
1714000026500000000,level,B,100.08,40
1714000026500000000,level,S,100.14,240
1714000026500000000,level,B,100.07,270
1714000026500000000,level,S,100.15,60
1714000026500000000,level,B,100.06,230
1714000026500000000,level,S,100.16,380
1714000026550000000,clear,,,
1714000026550000000,level,B,100.11,320
1714000026550000000,level,S,100.13,90
1714000026550000000,level,B,100.10,170
1714000026550000000,level,S,100.14,200
1714000026550000000,level,B,100.09,40
1714000026550000000,level,S,100.15,300
1714000026550000000,level,B,100.08,380
1714000026550000000,level,S,100.16,110
1714000026550000000,level,B,100.07,280
1714000026550000000,level,S,100.17,250
1714000026600000000,trade,S,100.11,20
1714000026650000000,clear,,,
1714000026650000000,level,B,100.12,150
1714000026650000000,level,S,100.14,160
1714000026650000000,level,B,100.11,130
1714000026650000000,level,S,100.15,380
1714000026650000000,level,B,100.10,300
1714000026650000000,level,S,100.16,360
1714000026650000000,level,B,100.09,160
1714000026650000000,level,S,100.17,320
1714000026650000000,level,B,100.08,370
1714000026650000000,level,S,100.18,40
1714000026700000000,trade,S,100.12,60
1714000026750000000,trade,S,100.12,60
1714000026800000000,trade,S,100.11,80
1714000026850000000,trade,B,100.14,70
1714000026900000000,trade,S,100.11,20
1714000026950000000,trade,S,100.12,20
1714000027000000000,trade,B,100.14,90
1714000027050000000,trade,B,100.15,70
1714000027100000000,trade,B,100.14,30
1714000027150000000,trade,B,100.14,70
1714000027200000000,trade,S,100.12,100
1714000027250000000,clear,,,
1714000027250000000,level,B,100.11,260
1714000027250000000,level,S,100.13,340
1714000027250000000,level,B,100.10,10
1714000027250000000,level,S,100.14,10
1714000027250000000,level,B,100.09,120
1714000027250000000,level,S,100.15,70
1714000027250000000,level,B,100.08,160
1714000027250000000,level,S,100.16,300
1714000027250000000,level,B,100.07,370
1714000027250000000,level,S,100.17,170
1714000027300000000,trade,B,100.13,90
1714000027350000000,trade,B,100.13,70
1714000027400000000,clear,,,
1714000027400000000,level,B,100.12,290
1714000027400000000,level,S,100.14,180
1714000027400000000,level,B,100.11,190
1714000027400000000,level,S,100.15,240
1714000027400000000,level,B,100.10,200
1714000027400000000,level,S,100.16,250
1714000027400000000,level,B,100.09,340
1714000027400000000,level,S,100.17,40
1714000027400000000,level,B,100.08,320
1714000027400000000,level,S,100.18,320
1714000027450000000,trade,B,100.15,20
1714000027500000000,trade,S,100.12,30
1714000027550000000,trade,S,100.11,30
1714000027600000000,clear,,,
1714000027600000000,level,B,100.13,100
1714000027600000000,level,S,100.15,130
1714000027600000000,level,B,100.12,380
1714000027600000000,level,S,100.16,370
1714000027600000000,level,B,100.11,330
1714000027600000000,level,S,100.17,30
1714000027600000000,level,B,100.10,260
1714000027600000000,level,S,100.18,120
1714000027600000000,level,B,100.09,380
1714000027600000000,level,S,100.19,180
1714000027650000000,trade,B,100.15,70
1714000027700000000,trade,S,100.13,70
1714000027750000000,trade,S,100.13,30
1714000027800000000,trade,S,100.13,60
1714000027850000000,trade,B,100.15,30
1714000027900000000,trade,B,100.15,100
1714000027950000000,clear,,,
1714000027950000000,level,B,100.14,240
1714000027950000000,level,S,100.16,120
1714000027950000000,level,B,100.13,180
1714000027950000000,level,S,100.17,200
1714000027950000000,level,B,100.12,310
1714000027950000000,level,S,100.18,130
1714000027950000000,level,B,100.11,400
1714000027950000000,level,S,100.19,210
1714000027950000000,level,B,100.10,290
1714000027950000000,level,S,100.20,260
1714000028000000000,clear,,,
1714000028000000000,level,B,100.15,240
1714000028000000000,level,S,100.17,260
1714000028000000000,level,B,100.14,210
1714000028000000000,level,S,100.18,250
1714000028000000000,level,B,100.13,310
1714000028000000000,level,S,100.19,180
1714000028000000000,level,B,100.12,80
1714000028000000000,level,S,100.20,140
1714000028000000000,level,B,100.11,400
1714000028000000000,level,S,100.21,290
1714000028050000000,trade,S,100.15,60
1714000028100000000,clear,,,
1714000028100000000,level,B,100.16,350
1714000028100000000,level,S,100.18,310
1714000028100000000,level,B,100.15,360
1714000028100000000,level,S,100.19,270
1714000028100000000,level,B,100.14,50
1714000028100000000,level,S,100.20,180
1714000028100000000,level,B,100.13,260
1714000028100000000,level,S,100.21,240
1714000028100000000,level,B,100.12,260
1714000028100000000,level,S,100.22,340
1714000028150000000,trade,B,100.18,10
1714000028200000000,trade,S,100.16,50
1714000028250000000,trade,B,100.18,100
1714000028300000000,trade,S,100.16,50
1714000028350000000,clear,,,
1714000028350000000,level,B,100.15,80
1714000028350000000,level,S,100.17,260
1714000028350000000,level,B,100.14,260
1714000028350000000,level,S,100.18,220
1714000028350000000,level,B,100.13,260
1714000028350000000,level,S,100.19,260
1714000028350000000,level,B,100.12,320
1714000028350000000,level,S,100.20,220
1714000028350000000,level,B,100.11,230
1714000028350000000,level,S,100.21,120
1714000028400000000,trade,B,100.17,50
1714000028450000000,clear,,,
1714000028450000000,level,B,100.16,50
1714000028450000000,level,S,100.18,270
1714000028450000000,level,B,100.15,50
1714000028450000000,level,S,100.19,330
1714000028450000000,level,B,100.14,10
1714000028450000000,level,S,100.20,370
1714000028450000000,level,B,100.13,160
1714000028450000000,level,S,100.21,370
1714000028450000000,level,B,100.12,280
1714000028450000000,level,S,100.22,260
1714000028500000000,clear,,,
1714000028500000000,level,B,100.17,90
1714000028500000000,level,S,100.19,100
1714000028500000000,level,B,100.16,150
1714000028500000000,level,S,100.20,160
1714000028500000000,level,B,100.15,330
1714000028500000000,level,S,100.21,80
1714000028500000000,level,B,100.14,190
1714000028500000000,level,S,100.22,30
1714000028500000000,level,B,100.13,250
1714000028500000000,level,S,100.23,190
1714000028550000000,clear,,,
1714000028550000000,level,B,100.18,400
1714000028550000000,level,S,100.20,180
1714000028550000000,level,B,100.17,50
1714000028550000000,level,S,100.21,390
1714000028550000000,level,B,100.16,390
1714000028550000000,level,S,100.22,330
1714000028550000000,level,B,100.15,180
1714000028550000000,level,S,100.23,390
1714000028550000000,level,B,100.14,140
1714000028550000000,level,S,100.24,150
1714000028600000000,trade,S,100.18,20
1714000028650000000,trade,B,100.21,40
1714000028700000000,clear,,,
1714000028700000000,level,B,100.17,290
1714000028700000000,level,S,100.19,180
1714000028700000000,level,B,100.16,330
1714000028700000000,level,S,100.20,40
1714000028700000000,level,B,100.15,290
1714000028700000000,level,S,100.21,380
1714000028700000000,level,B,100.14,360
1714000028700000000,level,S,100.22,390
1714000028700000000,level,B,100.13,30
1714000028700000000,level,S,100.23,30
